
Consulta de lançamentos da empresa 534 - OXIGENIO MODELO INDUSTRIA E COMERCIO DE GASES LTDA

Transação;Chave;Data;Débito;*;CC Débito;Participante D;Crédito;* ;CC Crédito;Participante C;Valor;Tipo Fcont;Hist;Nº docto;Complemento;Contabilização;Status transação;Lançamento extemporâneo
298105;13404806;27/01/2025;5576;*;;;7501;;;;         47.50;Não exporta;0;;431092 TARIFA COBRANÇA;Ambas;SIM;
298170;13405454;31/01/2025;3271;*;;;7501;;;;         48.00;Não exporta;0;;PIX PIX EMITIDO OUTRA IF PAGAMENTO PIX 01.159.763 0001-42 BALANCA;Ambas;SIM;
298742;13411160;27/01/2025;6033;;;;6670;*;;;         50.00;Não exporta;0;;TRANSFERENCIA PIX REM: MARCIO DE PAULA RIBEI 27/01 1140514;Ambas;SIM;
298217;13405918;02/01/2025;6033;;;;6670;*;;;         50.00;Não exporta;0;;TRANSFERENCIA PIX REM: SERTRAN 02/01 1401305;Ambas;SIM;
298157;13405322;31/01/2025;3271;*;;;7501;;;;         50.00;Não exporta;0;;2835279 DÉB.TRANSF.CONTAS DIF.TIT.INTERCREDIS FAV.: ESAN SERVICOS DE PESAGEM DE VEICUL TRANSFERÊNCIA PIX OXIGENIO MODELO INDUSTRIA E COMERCIO DE 27.479.311 0001-31 BALANCA;Ambas;SIM;
298064;13404393;23/01/2025;5576;*;;;7501;;;;         50.00;Não exporta;0;;13130727 DÉB.TARIFA TD;Ambas;SIM;
297975;13403508;13/01/2025;3174;*;;;7501;;;;         50.00;Não exporta;0;;PIX PIX EMITIDO OUTRA IF PAGAMENTO PIX ***.770.091-** BORRACHARIA 30330 CILINDRO;Ambas;SIM;
297925;13403001;08/01/2025;5576;*;;;7501;;;;         50.00;Não exporta;0;;13025659 DÉB.TARIFA TD;Ambas;SIM;
324337;13730434;29/01/2025;4499;;;;1201;;;11543;         50.56;Não exporta;116;140682;140682 - ESTRELA PECAS DIESEL LTDA;Ambas;SIM;
297727;13401041;21/01/2025;5576;*;;;78;;;;         50.70;Não exporta;0;;0000 13113 124 DÉBITO SERVIÇO COBRANÇA 1.657.348.017.027 TAR. AGRUPADAS - OCORRENCIA;Ambas;SIM;
297610;13399870;08/01/2025;5576;*;;;78;;;;         52.65;Não exporta;0;;0000 13113 124 DÉBITO SERVIÇO COBRANÇA 1.657.348.017.027 TAR. AGRUPADAS - OCORRENCIA;Ambas;SIM;
298313;13406876;06/01/2025;6033;;;;6670;*;;;         53.72;Não exporta;0;;TRANSFERENCIA PIX REM: GUSTAVO MEIRELES MACH 06/01 1723430;Ambas;SIM;
298231;13406051;02/01/2025;3484;*;;;6033;;;;         53.87;Não exporta;0;;JUROS SOBRE DIVERSAS DUPLICATAS;Ambas;SIM;
297683;13400606;15/01/2025;5576;*;;;78;;;;         54.60;Não exporta;0;;0000 13113 124 DÉBITO SERVIÇO COBRANÇA 1.657.348.017.027 TAR. AGRUPADAS - OCORRENCIA;Ambas;SIM;
297941;13403168;09/01/2025;3115;*;;;7501;;;;         56.10;Não exporta;0;;SANESUL M DÉB.CONV.SANEAMENTO;Ambas;SIM;
298425;13407996;13/01/2025;3301;*;;;6033;;;;         60.00;Não exporta;0;;CONTA DE TELEFONE VIVO FIXO-NAC 13 DIG-6972644 3697264;Ambas;SIM;
298111;13404865;28/01/2025;5010;*;;;7501;;;;         60.00;Não exporta;0;;PIX PIX EMITIDO OUTRA IF PAGAMENTO PIX 44.504.663 0001-19;Ambas;SIM;
298744;13411187;27/01/2025;6033;;;;6670;*;;;         60.00;Não exporta;0;;TRANSFERENCIA PIX REM: JOAO CARLOS ALVES 27/01 1208164;Ambas;SIM;
324001;13718096;01/01/2025;1201;*;;7170;1201;*;;1;         60.00;Não exporta;1694;;;Ambas;SIM;
324598;13733060;10/01/2025;6670;;;;2151;;;;         60.00;Não exporta;787;755;755 - ALBERTO DE SOUZA COIMBRA;Ambas;SIM;
324926;13736345;24/01/2025;6670;;;;2151;;;;         60.00;Não exporta;787;785;785 - ALBERTO DE SOUZA COIMBRA;Ambas;SIM;
298137;13405128;29/01/2025;7501;;;;6670;*;;;         60.00;Não exporta;0;;431649 CRÉD.LIQUIDAÇÃO COBRANÇA;Ambas;SIM;
298717;13410911;27/01/2025;6033;;;;6670;*;;;         60.00;Não exporta;0; 27/01 1728094;TRANSFERENCIA PIX REM: COMANBOR - COMERCIO;Ambas;SIM;
298440;13408143;13/01/2025;6033;;;;6670;*;;;         60.00;Não exporta;0;;TRANSFERENCIA PIX REM: CARVALHO SILVA LTDA 13/01 1233135;Ambas;SIM;
298497;13408712;14/01/2025;6033;;;;6670;*;;;         60.00;Não exporta;0;;TRANSFERENCIA PIX REM: HAROLDO JOSÉ GUIMARÃE 14/01 1710303;Ambas;SIM;
298591;13409654;20/01/2025;6033;;;;6670;*;;;         60.00;Não exporta;0;;TRANSFERENCIA PIX REM: JHONNY HENRIQUE DA SI 20/01 1411149;Ambas;SIM;
298631;13410059;22/01/2025;6033;;;;6670;*;;;         60.00;Não exporta;0;;TRANSFERENCIA PIX REM: DISNEY DOS REIS CABRA 22/01 1517167;Ambas;SIM;
298648;13410229;22/01/2025;6033;;;;6670;*;;;         60.00;Não exporta;0;;TRANSFERENCIA PIX REM: JONATHAN RENAN MARCON 22/01 1156141;Ambas;SIM;
298650;13410245;22/01/2025;6033;;;;6670;*;;;         60.00;Não exporta;0;;TRANSFERENCIA PIX REM: LIELTON MATTIONI 22/01 1238343;Ambas;SIM;
298709;13410830;24/01/2025;6033;;;;6670;*;;;         60.00;Não exporta;0;;TRANSFERENCIA PIX REM: FERNANDO DE CASTILHO 24/01 1132349;Ambas;SIM;
297627;13400045;10/01/2025;5576;*;;;78;;;;         60.45;Não exporta;0;;0000 13113 124 DÉBITO SERVIÇO COBRANÇA 1.657.348.017.027 TAR. AGRUPADAS - OCORRENCIA;Ambas;SIM;
324275;13729633;23/01/2025;;;;;2445;;;;         60.45;Não exporta;1872;107656;107656 - Auto Posto Diamante do Norte Ltda;Ambas;SIM;
297915;13402900;07/01/2025;1201;;;1;7501;;;;         62.00;Não exporta;0;204681;PAGTO. NFE 204681/002 DE KAPITAO AMERICA EQUIP DE SEG EIRELI;Ambas;SIM;
324239;13729170;18/01/2025;;;;;2445;;;;         64.50;Não exporta;1872;107086;107086 - Auto Posto Diamante do Norte Ltda;Ambas;SIM;
324158;13728112;07/01/2025;;;;;1201;;;9223;         64.50;Não exporta;116;84167;84167 - CONEMANG CONEXOES E MANG. HIDR. LTDA;Ambas;SIM;
298470;13408445;13/01/2025;1201;;;1;6033;;;;         64.66;Não exporta;0;131054;PAGTO. NFE 131054/001 DE MESSER GASES LTDA;Ambas;SIM;
324158;13728104;07/01/2025;4375;;;;;;;;         65.80;Não exporta;116;84167;84167 - CONEMANG CONEXOES E MANG. HIDR. LTDA;Ambas;SIM;
297585;13399624;03/01/2025;5576;*;;;78;;;;         66.30;Não exporta;0;;0000 13113 124 DÉBITO SERVIÇO COBRANÇA 1.657.348.017.027 TAR. AGRUPADAS - OCORRENCIA;Ambas;SIM;
324611;13733191;13/01/2025;6670;;;;2151;;;;         70.00;Não exporta;787;21687;21687 - LUIS EDUARDO PIT;Ambas;SIM;
298714;13410881;27/01/2025;6033;;;;6670;*;;;         70.00;Não exporta;0;;TRANSFERENCIA PIX REM: 50945702 MAURO CLAUDI 27/01 1642222;Ambas;SIM;
324126;13727762;02/01/2025;4499;;;;1201;;;2224;         71.16;Não exporta;116;42834;42834 - ELECTRA COMERCIO DE PECAS LTDA;Ambas;SIM;
298474;13408488;13/01/2025;1201;*;;2224;6033;;;;         71.16;Não exporta;0;42834;PAGTO. NFE 42834/001 DE ELECTRA COMERCIO DE PECAS LTDA;Ambas;SIM;
298292;13406663;03/01/2025;5576;;;;6033;;;;         71.23;Não exporta;0;;ENCARGOS C GARANTIDA ENCARGO CONTR 4258148 4258148;Ambas;SIM;
323977;13717774;01/01/2025;1201;*;;31943;1201;*;;1;         74.45;Não exporta;1694;;;Ambas;SIM;
297695;13400720;17/01/2025;78;;;;6670;*;;;         74.69;Não exporta;0;;3228 99015 870 TRANSFERÊNCIA RECEBIDA 553.228.000.043.821 17/01 10:37 FUNDO MUNICIPAL DE SAUDE;Ambas;SIM;
298042;13404172;20/01/2025;3417;*;;;7501;;;;         75.00;Não exporta;0;;PIX PIX EMITIDO OUTRA IF PAGAMENTO PIX ***.471.401-** DIARIA JOAO MT;Ambas;SIM;
298037;13404121;20/01/2025;3417;*;;;7501;;;;         75.00;Não exporta;0;;PIX PIX EMITIDO OUTRA IF PAGAMENTO PIX ***.979.112-** DIARIA ALESSANDRO;Ambas;SIM;
297848;13402234;02/01/2025;5576;*;;;7501;;;;         75.00;Não exporta;0;;129 DÉBITO PACOTE SERVIÇOS;Ambas;SIM;
298223;13405977;02/01/2025;1201;*;;39812;6033;;;;         75.35;Não exporta;0;21170;PAGTO. NFE 21170/001 DE IBIRAREMA COMERCIO DE COMBUSTIVEIS LTDA;Ambas;SIM;
324504;13732127;08/01/2025;6670;;;;2151;;;;         75.60;Não exporta;787;21594;21594 - MUNICIPIO DE NOVA MUTUM;Ambas;SIM;
298196;13405705;02/01/2025;3484;*;;;6033;;;;         76.57;Não exporta;0;3817;PAGTO. DE JUROS BANCÁRIO REF. NFE 3817 / 001 DE POROROCA AUTO POSTO LTDA;Ambas;SIM;
324991;13736991;28/01/2025;6670;;;;2151;;;;         77.20;Não exporta;787;21956;21956 - MUNICIPIO DE TANGARA DA SERRA;Ambas;SIM;
324307;13730034;26/01/2025;;;;;2445;;;;         79.80;Não exporta;1872;108071;108071 - Auto Posto Diamante do Norte Ltda;Ambas;SIM;
298336;13407104;07/01/2025;6033;;;;6670;*;;;         80.00;Não exporta;0;;TRANSFERENCIA PIX REM: LUCIANO DE SOUZA FERR 07/01 1741539;Ambas;SIM;
298680;13410547;23/01/2025;6033;;;;6670;*;;;         80.00;Não exporta;0;;TRANSFERENCIA PIX REM: DOUGLAS FERNANDO DA S 23/01 1320342;Ambas;SIM;
298733;13411071;27/01/2025;6033;;;;6670;*;;;         80.00;Não exporta;0;;TRANSFERENCIA PIX REM: EURYDICE CHAGAS CRUZ 25/01 945525;Ambas;SIM;
298770;13411446;28/01/2025;6033;;;;6670;*;;;         80.00;Não exporta;0;;TRANSFERENCIA PIX REM: JR AUTO CENTER EIRELI 28/01 1546051;Ambas;SIM;
298806;13411802;30/01/2025;6033;;;;6670;*;;;         80.00;Não exporta;0;;TRANSFERENCIA PIX REM: MARCIO ABDALLAH FERNA 30/01 1123142;Ambas;SIM;
324014;13718223;01/01/2025;1201;*;;383;1201;*;;1;         80.00;Não exporta;1694;;;Ambas;SIM;
324523;13732313;08/01/2025;6670;;;;2151;;;;         80.00;Não exporta;787;1583;1583 - THIELEN APARECIDA DE LIMA;Ambas;SIM;
324643;13733515;14/01/2025;6670;;;;2151;;;;         80.00;Não exporta;787;21715;21715 - OXIGENIO RONDONOPOLIS COMERCIO DE GASES LTDA;Ambas;SIM;
297919;13402943;07/01/2025;3280;*;;;7501;;;;         80.00;Não exporta;0;;PIX PIX EMITIDO OUTRA IF PAGAMENTO PIX ***.711.291-** ALMOCO E JANTA JOAO VITOR;Ambas;SIM;
298126;13405012;29/01/2025;3174;*;;;7501;;;;         80.00;Não exporta;0;;PIX PIX EMITIDO OUTRA IF PAGAMENTO PIX 17.575.395 0001-53 BORRACHARIA CUIABA;Ambas;SIM;
298247;13406213;03/01/2025;6033;;;;6670;*;;;         80.00;Não exporta;0;;TRANSFERENCIA PIX REM: EURYDICE CHAGAS CRUZ 03/01 1142259;Ambas;SIM;
298639;13410130;22/01/2025;6033;;;;6670;*;;;         80.00;Não exporta;0;;PIX QR CODE ESTATIC REM: KARLA FERNANDA FONSEC 22/01 1011037;Ambas;SIM;
298516;13408909;15/01/2025;6033;;;;6670;*;;;         80.00;Não exporta;0;;TRANSFERENCIA PIX REM: FRIGORIFICO FRIPORA L 15/01 1228467;Ambas;SIM;
298565;13409395;17/01/2025;6033;;;;6670;*;;;         80.00;Não exporta;0;;TRANSFERENCIA PIX REM: EVERTON VIEIRA DA SIL 17/01 1737350;Ambas;SIM;
298632;13410067;22/01/2025;6033;;;;6670;*;;;         80.00;Não exporta;0;;TRANSFERENCIA PIX REM: EVERTON VIEIRA DA SIL 22/01 1529273;Ambas;SIM;
324145;13727950;06/01/2025;4499;;;;1201;;;40725;         80.08;Não exporta;116;2873;2873 - Posto de Molas El Shaday;Ambas;SIM;
298071;13404466;23/01/2025;7501;;;;6670;*;;;         80.89;Não exporta;0;;430380 CRÉD.LIQUIDAÇÃO COBRANÇA;Ambas;SIM;
298191;13405659;02/01/2025;1201;;;1;6033;;;;         81.30;Não exporta;0;1678;PAGTO. NFE 1678/001 DE MATFER EQUIPAMENTOS E FERRAMENTAS LTDA;Ambas;SIM;
324336;13730426;29/01/2025;3182;;;;1201;;;33981;         81.64;Não exporta;116;108348;108348 - Auto Posto Diamante do Norte Ltda;Ambas;SIM;
324761;13734696;20/01/2025;6670;;;;2151;;;;         82.00;Não exporta;787;21780;21780 - EMPRESA BRASILEIRA DE SERVICOS HOSPITALARES - EBSERH;Ambas;SIM;
297622;13399993;10/01/2025;5576;*;;;78;;;;         82.50;Não exporta;0;72 C;0000 13198 156 TAR UNICA CONTR IMPOR TP4 25.000.761 28.207;Ambas;SIM;
297624;13400010;10/01/2025;5576;*;;;78;;;;         82.50;Não exporta;0;;0000 13198 156 TAR UNICA CAMBIO IMPORTAC 25.000.762;Ambas;SIM;
297743;13401203;23/01/2025;5576;*;;;78;;;;         82.50;Não exporta;0;;0000 13198 156 TAR UNICA CAMBIO IMPORTAC 25.002.183;Ambas;SIM;
297745;13401220;23/01/2025;5576;*;;;78;;;;         82.50;Não exporta;0;;0000 13198 156 TAR UNICA CONTR IMPOR TP4 25.002.186;Ambas;SIM;
298732;13411063;27/01/2025;6033;;;;6670;*;;;         83.00;Não exporta;0;;TRANSFERENCIA PIX REM: AUILERSON MACHADO DE 27/01 916531;Ambas;SIM;
324248;13729285;20/01/2025;;;;;2445;;;;         84.39;Não exporta;1872;127013;127013 - Ribeiro Veiculos S/A;Ambas;SIM;
324195;13728572;11/01/2025;3182;;;;1201;;;41378;         85.91;Não exporta;116;243496;243496 - Rede America de Combustiveis Jk Ltda;Ambas;SIM;
298293;13406671;03/01/2025;3530;*;;;6033;;;;         86.64;Não exporta;0;;ENCARGOS C GARANTIDA IOF CONTR 4258148 4258148;Ambas;SIM;
324291;13729811;24/01/2025;;;;;2445;;;;         88.35;Não exporta;1872;107836;107836 - Auto Posto Diamante do Norte Ltda;Ambas;SIM;
324185;13728415;10/01/2025;3182;;;;1201;;;39348;         88.56;Não exporta;116;19722;19722 - Amigao Comercio de Combustiveis Ltda;Ambas;SIM;
324574;13732820;10/01/2025;6670;;;;2151;;;;         90.00;Não exporta;787;21639;21639 - FORZA MANUTENCOES LTDA;Ambas;SIM;
324224;13729003;16/01/2025;3166;;;;1201;;;38363;         90.00;Não exporta;116;6015;6015 - Jcm de Araujo;Ambas;SIM;
298760;13411349;28/01/2025;6033;;;;6670;*;;;         90.00;Não exporta;0;;TRANSFERENCIA PIX REM: KENJI MIYASAKI 28/01 925336;Ambas;SIM;
298759;13411330;28/01/2025;6033;;;;6670;*;;;         90.00;Não exporta;0;;TRANSFERENCIA PIX REM: JULIANDRE RAMOS DE SO 28/01 911349;Ambas;SIM;
298520;13408941;15/01/2025;6033;;;;6670;*;;;         90.00;Não exporta;0;;TRANSFERENCIA PIX REM: MACEDO & MOREIRA LTDA 15/01 1610141;Ambas;SIM;
324335;13730418;29/01/2025;3182;;;;1201;;;33981;         94.40;Não exporta;116;108343;108343 - Auto Posto Diamante do Norte Ltda;Ambas;SIM;
298794;13411683;30/01/2025;6033;;;;6670;*;;;         95.45;Não exporta;0;;VENDA CARTAO DE CREDITO 5181933;Ambas;SIM;
297929;13403044;08/01/2025;7501;;;;6670;*;;;         96.71;Não exporta;0;;1164329089 CR COMPRAS MASTERCARD SIPAG_CRED._MASTERCARD;Ambas;SIM;
324305;13729970;26/01/2025;;;;;2445;;;;         97.80;Não exporta;1872;108047;108047 - Auto Posto Diamante do Norte Ltda;Ambas;SIM;
298668;13410423;23/01/2025;5649;*;;;6033;;;;         98.10;Não exporta;0;;PAGTO ELETRON COBRANCA BNC 6494;Ambas;SIM;
297924;13402994;07/01/2025;1201;;;1;7501;;;;         98.99;Não exporta;0;204681;PAGTO. NFE 204681/001 DE KAPITAO AMERICA EQUIP DE SEG EIRELI;Ambas;SIM;
324268;13729544;23/01/2025;3182;;;;1201;;;41118;         99.63;Não exporta;116;15243;15243 - Posto Trevao de Piraju Ltda;Ambas;SIM;
298384;13407589;09/01/2025;6033;;;;6670;*;;;        100.00;Não exporta;0;;TRANSFERENCIA PIX REM: WN TERRAPRENAGEN 09/01 1109133;Ambas;SIM;
298621;13409956;21/01/2025;6033;;;;6670;*;;;        100.00;Não exporta;0;;PIX QR CODE ESTATIC REM: DAIANA CARLA BRESCIAN 21/01 1618129;Ambas;SIM;
298720;13410946;27/01/2025;6033;;;;6670;*;;;        100.00;Não exporta;0;;PIX QR CODE ESTATIC REM: NOVA EMGESA 27/01 1111579;Ambas;SIM;
298737;13411110;27/01/2025;6033;;;;6670;*;;;        100.00;Não exporta;0;;TRANSFERENCIA PIX REM: LUIS CARLOS GONZALEZ 25/01 1036283;Ambas;SIM;
298743;13411179;27/01/2025;6033;;;;6670;*;;;        100.00;Não exporta;0;;TRANSFERENCIA PIX REM: JARDIPLAN URBANIZACAO 27/01 1154514;Ambas;SIM;
298842;13412167;30/01/2025;5649;*;;;6033;;;;        100.00;Não exporta;0;;PAGTO ELETRON COBRANCA BOLSA DE LICITACOES & LEILOES BR 6516;Ambas;SIM;
324667;13733753;15/01/2025;6670;;;;2151;;;;        100.00;Não exporta;787;21727;21727 - INVICTO-INSTITUTO DE VIDEO CIRURGIA E TRATAMENTO DE OBESIDAD;Ambas;SIM;
324691;13733991;16/01/2025;6670;;;;2151;;;;        100.00;Não exporta;787;21745;21745 - GUIMARAES RODRIGUES LTDA;Ambas;SIM;
324801;13735098;21/01/2025;6670;;;;2151;;;;        100.00;Não exporta;787;21831;21831 - DAIANA CARLA BRESCIANE;Ambas;SIM;
324843;13735519;22/01/2025;6670;;;;2151;;;;        100.00;Não exporta;787;21849;21849 - TMAC INDUSTRIA E COMERCIO DE ESQUADRIAS EIRELI;Ambas;SIM;
324895;13736034;24/01/2025;6670;;;;2151;;;;        100.00;Não exporta;787;21884;21884 - EMERSON DANIEL COLNAN;Ambas;SIM;
324945;13736531;27/01/2025;6670;;;;2151;;;;        100.00;Não exporta;787;21926;21926 - ADRIELLY C. DOS SANTOS;Ambas;SIM;
325085;13737939;31/01/2025;6670;;;;2151;;;;        100.00;Não exporta;787;22004;22004 - IRMAOS RIOS SERVICOS LTDA;Ambas;SIM;
298618;13409921;21/01/2025;6033;;;;6670;*;;;        100.00;Não exporta;0;;TRANSFERENCIA PIX REM: POSTO DE MOLAS EL SHA 21/01 1708309;Ambas;SIM;
298544;13409182;16/01/2025;6033;;;;6670;*;;;        100.00;Não exporta;0;;TRANSFERENCIA PIX REM: NADIA NASCIMENTO CHAV 16/01 930514;Ambas;SIM;
297967;13403427;13/01/2025;3174;*;;;7501;;;;        100.00;Não exporta;0;;PIX PIX EMITIDO OUTRA IF PAGAMENTO PIX ***.296.851-** BORRACHARIA HR MARACAJU;Ambas;SIM;
297970;13403451;13/01/2025;3271;;;;7501;;;;        100.00;Não exporta;0;;PIX PIX EMITIDO OUTRA IF PAGAMENTO PIX ***.468.561-**;Ambas;SIM;
298122;13404970;28/01/2025;7501;;;;6670;*;;;        100.00;Não exporta;0;;431283 CRÉD.LIQUIDAÇÃO COBRANÇA;Ambas;SIM;
298144;13405195;30/01/2025;7501;;;;6670;*;;;        100.00;Não exporta;0;;431900 CRÉD.LIQUIDAÇÃO COBRANÇA;Ambas;SIM;
298551;13409255;16/01/2025;6033;;;;6670;*;;;        100.00;Não exporta;0;;TRANSFERENCIA PIX REM: TIAGO DOS SANTOS PRAT 16/01 1626086;Ambas;SIM;
298564;13409387;17/01/2025;6033;;;;6670;*;;;        100.00;Não exporta;0;;TRANSFERENCIA PIX REM: EDSON MACIEL GONÇALVE 17/01 1647207;Ambas;SIM;
298594;13409689;20/01/2025;6033;;;;6670;*;;;        100.00;Não exporta;0;;TRANSFERENCIA PIX REM: AMARILDO INÁCIO DE OL 20/01 1741402;Ambas;SIM;
298332;13407066;07/01/2025;6033;;;;6670;*;;;        100.00;Não exporta;0;;TRANSFERENCIA PIX REM: OSMAR DE MELO BRITES 07/01 1555564;Ambas;SIM;
298380;13407546;09/01/2025;6033;;;;6670;*;;;        100.00;Não exporta;0;;TRANSFERENCIA PIX REM: CAPPTA 09/01 820327;Ambas;SIM;
298499;13408739;14/01/2025;6033;;;;6670;*;;;        101.91;Não exporta;0;;PIX QR CODE ESTATIC REM: GUSTAVO MEIRELES MACH 14/01 1716524;Ambas;SIM;
297798;13401750;27/01/2025;7161;;;;78;;;;        102.86;Não exporta;0;;0000 13105 375 IMPOSTOS 12.702 ARRECADACAO-DAEMS;Ambas;SIM;
297983;13403583;13/01/2025;8249;*;;;7501;;;;        103.03;Não exporta;0;;2815217 DÉB.TIT.COMPE EFETIVADO ART;Ambas;SIM;
298000;13403753;15/01/2025;4952;*;;;7501;;;;        105.36;Não exporta;0;;2818008 DÉB.TIT.COMPE EFETIVADO VIGILÂNCIA CAMINHÃO;Ambas;SIM;
298209;13405837;02/01/2025;1201;*;;750;6033;;;;        106.00;Não exporta;0;328874;PAGTO. NFE 328874/001 DE DOURATUBOS ACESSORIOS INDUSTRIAIS LTDA;Ambas;SIM;
324286;13729740;24/01/2025;3182;;;;1201;;;35066;        109.35;Não exporta;116;28854;28854 - Auto Posto Ype Amarelo Ltda;Ambas;SIM;
298841;13412159;30/01/2025;1201;*;;35066;6033;;;;        109.35;Não exporta;0;28854;PAGTO. NFE 28854/001 DE AUTO POSTO YPE AMARELO LTDA;Ambas;SIM;
324971;13736797;27/01/2025;6670;;;;2151;;;;        110.00;Não exporta;787;1896;1896 - MAQSOLDAS - COMERCIO E REPRESENTACOES LTDA;Ambas;SIM;
298590;13409646;20/01/2025;6033;;;;6670;*;;;        110.00;Não exporta;0;;TRANSFERENCIA PIX REM: ALDO ISMAEL URBIETA R 20/01 1243357;Ambas;SIM;
324334;13730400;29/01/2025;3182;;;;1201;;;33981;        110.82;Não exporta;116;108342;108342 - Auto Posto Diamante do Norte Ltda;Ambas;SIM;
298021;13403966;17/01/2025;3280;*;;;7501;;;;        111.64;Não exporta;0;;PIX PIX EMITIDO OUTRA IF PAGAMENTO PIX 04.757.459 0001-95;Ambas;SIM;
298659;13410334;23/01/2025;1201;*;;750;6033;;;;        114.00;Não exporta;0;329442;PAGTO. NFE 329442/001 DE DOURATUBOS ACESSORIOS INDUSTRIAIS LTDA;Ambas;SIM;
297596;13399730;06/01/2025;78;;;;2445;;;;        115.52;Não exporta;0;;RECEB. DE DESCONTO DE ASSOCIACAO ECOVILLE CLUBE DOUR;Ambas;SIM;
324273;13729596;23/01/2025;4375;;;;1201;;;7479;        115.92;Não exporta;116;41295;41295 - LIDER AÇO COMERCIO DE METAIS EIRELI;Ambas;SIM;
297952;13403273;09/01/2025;7501;;;;6670;*;;;        117.72;Não exporta;0;;1165644787 CR COMPRAS MAESTRO SIPAG_DEB._MAESTRO;Ambas;SIM;
324210;13728750;14/01/2025;;;;;2445;;;;        118.10;Não exporta;1872;106572;106572 - Auto Posto Diamante do Norte Ltda;Ambas;SIM;
297989;13403648;14/01/2025;3271;*;;;7501;;;;        120.00;Não exporta;0;;PIX PIX EMITIDO OUTRA IF PAGAMENTO PIX ***.281.301-** PLACA IDENTIF OXIGENIO LIQ;Ambas;SIM;
324329;13730310;28/01/2025;3182;;;;1201;;;33613;        120.00;Não exporta;116;416656;416656 - Abastecedora de Combustiveis America Ltda;Ambas;SIM;
324352;13730604;31/01/2025;4499;;;;1201;;;34595;        120.00;Não exporta;116;86920;86920 - Trevo 4 Comercio de Combustiveis Ltda;Ambas;SIM;
324413;13731210;06/01/2025;6670;;;;2151;;;;        120.00;Não exporta;787;21514;21514 - INSTITUTO MS AGRO;Ambas;SIM;
324599;13733078;10/01/2025;6670;;;;2151;;;;        120.00;Não exporta;787;755;755 - ALBERTO DE SOUZA COIMBRA;Ambas;SIM;
324728;13734369;16/01/2025;6670;;;;2151;;;;        120.00;Não exporta;787;770;770 - ALBERTO DE SOUZA COIMBRA;Ambas;SIM;
325011;13737199;28/01/2025;6670;;;;2151;;;;        120.00;Não exporta;787;791;791 - ALBERTO DE SOUZA COIMBRA;Ambas;SIM;
298687;13410610;23/01/2025;6033;;;;6670;*;;;        120.00;Não exporta;0;;PIX QR CODE ESTATIC REM: DANILO MUNIZ GOMES 23/01 1424153;Ambas;SIM;
298694;13410687;24/01/2025;6033;;;;6670;*;;;        120.00;Não exporta;0;;PIX QR CODE ESTATIC REM: 54.032.419 RODRIGO RO 24/01 1008523;Ambas;SIM;
298309;13406833;06/01/2025;6033;;;;6670;*;;;        120.00;Não exporta;0;;TRANSFERENCIA PIX REM: ALISSON ALMEIDA SENA 06/01 1534005;Ambas;SIM;
298391;13407651;09/01/2025;6033;;;;6670;*;;;        120.00;Não exporta;0;;PIX QR CODE ESTATIC REM: JEIVERSON BENTO DA SI 09/01 1114310;Ambas;SIM;
298392;13407660;09/01/2025;6033;;;;6670;*;;;        120.00;Não exporta;0;;PIX QR CODE ESTATIC REM: ORLANDO RESTAURANTE E 09/01 1444488;Ambas;SIM;
298417;13407910;10/01/2025;6033;;;;6670;*;;;        120.00;Não exporta;0;;TRANSFERENCIA PIX REM: MATRA MAQUINAS E TRAT 10/01 1716057;Ambas;SIM;
298436;13408100;13/01/2025;6033;;;;6670;*;;;        120.00;Não exporta;0;;TRANSFERENCIA PIX REM: 48.761.151 FATIMA TER 11/01 1110472;Ambas;SIM;
298438;13408127;13/01/2025;6033;;;;6670;*;;;        120.00;Não exporta;0;;TRANSFERENCIA PIX REM: TATIANI CRISTINA MATH 11/01 1136390;Ambas;SIM;
298488;13408623;14/01/2025;6033;;;;6670;*;;;        120.00;Não exporta;0;;TRANSFERENCIA PIX REM: ALESSANDRO DE LIMA OL 14/01 934126;Ambas;SIM;
298649;13410237;22/01/2025;6033;;;;6670;*;;;        120.00;Não exporta;0;;TRANSFERENCIA PIX REM: ANTÔNIO CARLOS DE ALM 22/01 1212129;Ambas;SIM;
297724;13401017;21/01/2025;3301;*;;;78;;;;        120.32;Não exporta;0;;0000 13105 363 PAGTO CONTA TELEFONE 12.101 OI FIBRA ARBOR;Ambas;SIM;
324148;13727984;06/01/2025;3166;;;;1201;;;11274;        121.50;Não exporta;116;27760;27760 - CUNHA MOVEIS E PAPELARIA LTDA;Ambas;SIM;
298344;13407180;07/01/2025;1201;*;;11274;6033;;;;        121.50;Não exporta;0;27760;PAGTO. NFE 27760/001 DE CUNHA MOVEIS E PAPELARIA LTDA;Ambas;SIM;
298359;13407333;08/01/2025;6033;;;;6670;*;;;        122.00;Não exporta;0;;TRANSFERENCIA PIX REM: DÉBORA CINTIA MORAES 08/01 1922239;Ambas;SIM;
324278;13729669;23/01/2025;3182;;;;1201;;;41378;        122.24;Não exporta;116;244791;244791 - Rede America de Combustiveis Jk Ltda;Ambas;SIM;
324281;13729693;23/01/2025;3182;;;;1201;;;33613;        123.45;Não exporta;116;416002;416002 - Abastecedora de Combustiveis America Ltda;Ambas;SIM;
